prefix,paramfile,duplication rate,loss rate,p,qratio,r,outgroup,q1,q2,q3,sco,lsd,lsdonly,replicate, lsdtrue, lsdonlytrue, max age, min age
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,1.000000,0.000000,False,True,True,573,True, True, 0.57975358, 0.57975358
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,0.000000,1.000000,False,True,True,574,True, True, 0.55593556, 0.55593556
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,0.000000,1.000000,True,False,True,575,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,1.000000,0.000000,False,False,True,576,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,1.000000,0.000000,False,False,True,577,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,1.000000,0.000000,False,False,False,578,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,1.000000,0.000000,True,False,True,579,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,1.000000,0.000000,False,False,False,580,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,1.000000,0.000000,False,False,True,581,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,0.000000,1.000000,True,False,True,582,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,0.000000,1.000000,False,True,True,583,True, True, 0.70796319, 0.70796319
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,0.000000,1.000000,True,False,True,584,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,0.000000,1.000000,False,True,False,585,True, False, 0.12838456, 0.12838456
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,0.000000,1.000000,False,True,True,586,True, True, 0.14692708, 0.14692708
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,1.000000,0.000000,False,True,False,587,True, False, 0.62221605, 0.62221605
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,1.000000,0.000000,False,False,True,588,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,0.000000,1.000000,False,True,False,589,True, False, 0.2669202, 0.2669202
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,1.000000,0.000000,True,False,True,590,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,0.000000,1.000000,True,False,True,591,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,1.000000,0.000000,0.000000,False,True,False,592,True, False, 0.36478529, 0.24213572
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,1.000000,0.000000,False,False,True,593,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.500000,0.000000,0.500000,False,True,False,594,True, False, 0.15573656, 0.15573656
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,0.000000,1.000000,False,False,False,595,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,0.000000,1.000000,True,False,True,596,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,1.000000,0.000000,False,True,False,597,True, False, 0.54210093, 0.15275363
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,0.000000,1.000000,False,True,False,598,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,325000.0,None,0.000000,1.000000,0.000000,False,False,True,599,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,1.000000,0.000000,False,False,True,600,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,1.000000,0.000000,False,True,True,601,True, True, 0.36814564, 0.36814564
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,1.000000,0.000000,True,False,True,602,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,1.000000,0.000000,0.000000,False,True,True,603,True, True, 0.55447248, 0.55447248
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,0.000000,1.000000,False,False,True,604,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,1.000000,0.000000,False,True,True,605,True, True, 0.32206192, 0.32206192
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,1.000000,0.000000,False,False,True,606,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,0.000000,1.000000,True,False,True,607,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,1.000000,0.000000,0.000000,False,True,False,608,True, False, 0.23815078, 0.23815078
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,0.000000,1.000000,False,True,True,609,True, True, 0.04083362, 0.04083362
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,1.000000,0.000000,0.000000,False,False,True,610,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,1.000000,0.000000,0.000000,False,True,True,611,True, False, 0.19323584000000002, 0.16740213
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,1.000000,0.000000,False,True,False,612,True, False, 0.40815857, 0.15963425
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,1.000000,0.000000,False,False,False,613,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,1.000000,0.000000,0.000000,False,True,True,614,True, True, 0.52679065, 0.52679065
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,1.000000,0.000000,False,False,False,615,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,0.000000,1.000000,False,False,True,616,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,0.000000,1.000000,False,True,True,617,True, True, 0.06278993, 0.06278993
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,0.000000,1.000000,False,True,True,618,True, True, 0.41345145, 0.41345145
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,0.000000,1.000000,False,True,True,619,True, False, 0.2367418, 0.2367418
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,1.000000,0.000000,0.000000,True,False,True,620,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,0.000000,1.000000,False,True,True,621,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,0.000000,1.000000,False,False,False,622,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,1.000000,0.000000,-0.000000,False,True,False,623,True, False, 0.30104066, 0.19864061
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,1.000000,0.000000,0.000000,False,True,False,624,True, False, 0.09255342, 0.09255342
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,1.000000,0.000000,True,False,True,625,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,1.000000,0.000000,0.000000,False,True,False,626,True, True, 0.50189304, 0.50189304
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,1.000000,0.000000,0.000000,False,False,True,627,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,0.000000,1.000000,False,False,True,628,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,1.000000,0.000000,0.000000,False,True,True,629,True, True, 0.58130635, 0.37596331
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.666667,0.000000,0.333333,False,True,False,630,True, False, 0.34854329, 0.34854329
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,0.000000,1.000000,False,True,False,631,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,1.000000,0.000000,True,False,True,632,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,1.000000,0.000000,0.000000,False,True,False,633,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,0.000000,1.000000,False,False,True,634,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,1.000000,0.000000,False,False,True,635,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,1.000000,0.000000,0.000000,False,True,False,636,True, False, 0.73050311, 0.08914544
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,1.000000,0.000000,True,False,True,637,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,1.000000,0.000000,0.000000,False,True,False,638,True, False, 0.22639387, 0.14844836
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,1.000000,0.000000,0.000000,False,False,True,639,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,1.000000,0.000000,False,False,False,640,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,1.000000,0.000000,0.000000,False,True,True,641,True, True, 0.5260621, 0.5260621
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,0.000000,1.000000,True,False,True,642,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,1.000000,0.000000,0.000000,False,True,False,643,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,1.000000,0.000000,0.000000,False,True,True,644,True, True, 0.69905512, 0.69905512
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,0.000000,1.000000,False,False,False,645,True, True, 0.71238711, 0.71238711
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,1.000000,0.000000,True,False,True,646,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,1.000000,0.000000,0.000000,False,True,True,647,True, False, 0.5623825, 0.5623825
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.750000,0.250000,0.000000,False,True,False,648,True, False, 0.71161574, 0.48445791
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,550000.0,None,0.000000,1.000000,0.000000,False,False,True,649,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,0.666667,0.000000,0.333333,False,True,False,650,True, False, 0.23749736, 0.23749736
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,False,651,True, False, 0.26690977, 0.26690977
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,False,652,True, False, 0.69533616, 0.19839673
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,True,False,True,653,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,False,654,True, False, 0.23971283, 0.13462316
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,True,False,True,655,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,False,656,True, False, 0.6024185, 0.53147793
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,0.000000,1.000000,0.000000,False,False,True,657,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,False,658,True, False, 0.55790785, 0.24570409
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,0.750000,0.250000,0.000000,False,True,False,659,True, False, 0.71689807, 0.71689807
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,False,660,True, False, 0.63805847, 0.63805847
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,False,661,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,0.000000,1.000000,0.000000,True,False,True,662,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,False,663,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,0.111111,0.222222,0.666667,False,True,False,664,True, False, 0.01254676, 0.01254676
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,True,665,True, False, 0.10257493, 0.10257493
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,False,666,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,0.750000,0.000000,0.250000,False,True,False,667,True, False, 0.46097805, 0.46097805
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,True,False,True,668,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,False,669,True, False, 0.12725003, 0.12725003
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,False,670,True, False, 0.23909568, 0.23909568
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,True,False,True,671,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,True,672,True, True, 0.142088, 0.142088
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,0.833333,0.166667,0.000000,False,True,False,673,True, False, 0.36216386, 0.17697058
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,True,False,True,674,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,False,675,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,0.000000,0.000000,1.000000,False,False,True,676,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,True,677,True, True, 0.53382748, 0.53382748
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,False,678,True, False, 0.56078043, 0.56078043
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,0.000000,0.000000,1.000000,True,False,True,679,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,True,False,True,680,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,False,681,True, False, 0.56630313, 0.25972742
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,False,682,True, False, 0.12206832, 0.12206832
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,False,683,True, False, 0.36620299, 0.36620299
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,False,684,True, False, 0.56350285, 0.22044024
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,False,685,True, False, 0.70269152, 0.67044096
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,True,False,True,686,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,True,687,True, True, 0.61252386, 0.61252386
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,True,688,True, False, 0.65324403, 0.33278072
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,0.000000,0.000000,1.000000,False,False,False,689,True, True, 0.74916571, 0.74916571
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,False,690,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,True,691,True, True, 0.69913515, 0.26957717
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,True,692,True, True, 0.61042246, 0.61042246
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,0.833333,0.166667,0.000000,False,True,False,693,True, False, 0.57406515, 0.09935172
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,False,694,True, False, 0.04198935, 0.04198935
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,0.250000,0.500000,0.250000,False,False,False,695,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,0.500000,0.500000,0.000000,False,True,False,696,True, False, 0.67650609, 0.67650609
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,False,697,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,0.666667,0.333333,0.000000,False,True,False,698,True, False, 0.42732341, 0.42732341
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,775000.0,None,1.000000,0.000000,0.000000,False,True,False,699,True, False, 0.52786937, 0.52786937
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,1000000.0,None,1.000000,0.000000,0.000000,True,False,True,700,False, True, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,1000000.0,None,0.875000,0.125000,0.000000,False,True,False,701,True, False, 0.58844985, 0.16474257
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,1000000.0,None,1.000000,0.000000,0.000000,False,True,False,702,True, True, 0.73351565, 0.45098224
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,1000000.0,None,1.000000,0.000000,0.000000,False,True,True,703,True, True, 0.36615846, 0.36615846
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,1000000.0,None,1.000000,0.000000,0.000000,False,True,False,704,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,1000000.0,None,0.500000,0.000000,0.500000,False,False,False,705,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,1000000.0,None,0.500000,0.500000,0.000000,False,False,False,706,False, False, NA, NA
varyqr_ml_complexsubstitution,config_files/config_varyqr_ml_complexsubstitution.txt,1e-06,0.0,250000.0,30.0,1000000.0,None,1.000000,0.000000,0.000000,False,True,True,707,False, False, NA, NA
